zona,temperatura,humedad,presion,luz,sonido_db,co2,particulas_pm25,gas_tipo,gas_ppm,vibracion,inclinacion,distancia_obstaculo,velocidad_robot,senal_comunicacion,bateria,voltaje_bateria,temperatura_bateria,autonomia_estimada_min,visibilidad,persona_detectada,confianza_persona,nivel_riesgo,accion_recomendada
Habitación bloqueada,25.737723220649777,42.81780565889744,950.858584674588,0.0,30.480375371123543,1418.616195007527,52.743967054035394,sin_gas,134.00586604303766,0.19,14.7,0.46,0.79,98.8,60.061446716535144,11.65,4,47.4,74.9,0,0.2,Medio,Avanzar con precaución
Escalera colapsada,19.9263683755334,41.256431956953335,900.0,5.51085,67.3945993329189,938.215640818676,32.715278592610034,metano,187.69761032558657,0.3,22.8,3.51,0.57,99.1,73.87267363384315,12.3,24,55.5,65.5,0,0.1,Bajo,Avanzar
Habitación bloqueada,24.75432786827398,21.51048654973638,900.0,0.0,41.59331434488911,1509.9337067482045,14.106621596548067,monoxido_carbono,441.1189808956909,2.47,16.9,3.18,1.1,68.2,51.01172879469195,11.44,24,37.2,58.4,0,0.27,Alto,Cambiar ruta o detenerse
Zona de escombros,23.91638694549997,37.60830863073905,941.6850339264186,0.0,30.53179452631228,1010.6630828658798,47.16794089922409,monoxido_carbono,475.2209012741721,1.22,24.4,2.32,0.85,76.7,48.5658811127818,11.45,24,35.3,62.4,0,0.29,Medio,Avanzar con precaución
Sector sur,23.422638355007933,39.62785934106285,939.2411579560144,1.30365,34.92360143401432,1843.7543948892735,124.71240512269371,humo,358.2389834569749,0.6,29.9,1.35,1.41,96.1,60.061446716535144,11.61,4,47.4,38.0,0,0.19,Alto,Cambiar ruta o detenerse
Zona de escombros,20.215747888449,25.073943599622915,930.4465518840088,11.85145,27.1785618690554,1387.6058010766692,19.920189311450606,sin_gas,246.26589050482988,1.92,6.8,2.27,0.43,56.0,60.061446716535144,11.6,4,47.4,68.3,1,0.81,Medio,Enviar alerta y avanzar con precaución
Sector sur,18.92200256447916,31.461239061659143,900.0,8.2071,35.08569365012761,1363.4946039649749,47.82282290119024,sin_gas,320.3107745288443,0.66,11.5,4.39,0.53,30.9,60.061446716535144,11.77,24,44.4,57.7,1,0.88,Medio,Enviar alerta y avanzar con precaución
Sector sur,24.29734946553909,21.61575317771345,900.0,0.0,24.263553911453304,2465.6493151689046,154.6789644322021,sin_gas,207.00052584066654,1.82,15.3,4.22,0.54,73.5,61.887253622200134,11.61,4,48.9,36.5,1,0.6,Alto,Enviar alerta y cambiar ruta
Zona de escombros,22.789665784971827,39.32263814642282,949.7642630676912,0.0,38.559172079168285,1224.1341819393979,107.01676613879104,humo,149.41291592433393,2.09,33.7,4.72,1.23,96.8,60.061446716535144,11.73,24,44.4,62.4,0,0.38,Alto,Cambiar ruta o detenerse
Escalera colapsada,21.041189712756385,37.2868162674852,944.4672095671872,1.65915,3.9007346443506496,1160.8204084380934,17.166269544309205,humo,475.34403406981426,1.96,12.8,1.68,0.24,75.8,72.81126983820205,12.09,24,54.6,65.6,0,0.26,Medio,Avanzar con precaución
Sector norte,24.5691356324208,17.409739501300024,900.0,0.0,32.984753296686016,1069.0691796935744,13.344550243708573,monoxido_carbono,57.6951145049619,0.69,13.3,2.06,0.74,84.3,64.09543006929663,11.78,24,47.7,76.9,0,0.12,Bajo,Avanzar
Túnel estrecho,22.2575222906594,39.11893522247607,900.0,0.0,12.045119495889114,2278.973364049176,15.696503182009204,monoxido_carbono,173.1967840250545,1.0,22.9,0.29,0.7,53.8,60.061446716535144,11.43,4,47.4,69.4,0,0.09,Alto,Cambiar ruta o detenerse
Pasillo A,21.556687217355908,26.922887249105248,900.0,0.0,10.33455837461189,1443.1200348061743,169.82813377576923,monoxido_carbono,449.54447998029656,1.03,14.7,4.73,0.2,27.7,15.0,11.02,4,11.4,29.5,0,0.29,Alto,Cambiar ruta o detenerse
Túnel estrecho,19.65247770722154,23.38952319417072,953.0298152244884,0.59255,25.97080160231785,1660.0304027093346,153.72749999818458,monoxido_carbono,361.5707152937084,1.23,33.3,1.78,0.68,33.5,60.061446716535144,11.8,24,44.4,43.0,0,0.29,Alto,Cambiar ruta o detenerse
Sector norte,24.84017821471724,20.88234545831424,948.0182610794784,0.5333,42.97376379398691,779.7188059050295,152.86450735328557,sin_gas,14.550725661488295,0.42,31.3,2.14,0.82,98.6,60.061446716535144,11.8,4,47.4,43.9,1,0.83,Medio,Enviar alerta y avanzar con precaución
Punto crítico,21.417375462559043,34.97273579612634,942.6850893153544,0.0,33.10293821890413,1535.9789560103466,166.73793339262053,monoxido_carbono,11.549836712123563,1.13,18.0,4.56,0.19,59.5,67.17567960953639,11.88,43,47.3,50.2,0,0.25,Medio,Avanzar con precaución
Entrada,17.283427541127345,42.46179837216153,900.0,1.7152,36.59045935015254,976.7612050238254,93.41969329390929,metano,258.2562313122873,1.28,22.6,2.73,0.81,21.0,60.061446716535144,11.88,24,44.4,57.1,0,0.25,Alto,Cambiar ruta o detenerse
Zona de escombros,25.154687127198333,40.39963353515222,946.171079690195,0.0,13.661690034024176,1934.3375346520427,48.2853174500852,monoxido_carbono,242.12652811501084,1.33,2.0,2.92,1.44,96.4,74.42320809640538,12.2,24,55.9,68.9,0,0.15,Medio,Avanzar con precaución
Sector norte,21.28348520424032,19.646954332835566,946.6494148831648,0.0,63.48618728947071,2148.3095324640026,75.23590074174068,sin_gas,221.49576932815913,2.05,24.4,1.05,1.47,59.8,77.70726351726785,12.29,24,58.6,61.8,0,0.38,Alto,Cambiar ruta o detenerse
Pasillo B,24.96290774639097,37.6287444783747,932.4711773510072,0.0,15.26452617345456,1901.102453475683,130.8012127546669,amoniaco,151.17188091950445,1.29,24.8,2.59,0.84,86.9,67.74136200679796,11.96,43,47.7,52.2,0,0.2,Alto,Cambiar ruta o detenerse
Pasillo B,23.97768349078693,41.72824208465616,942.9106733137904,0.0,62.11865458101842,1933.5127491675405,158.3057525162214,humo,493.3193599068195,0.58,12.6,4.61,0.82,63.9,42.68561798797177,11.19,24,30.5,24.4,0,0.02,Alto,Cambiar ruta o detenerse
Entrada,22.24090909302213,39.14073647663004,900.0,2.87705,20.97917481355875,1476.1968786509858,81.14091217241676,monoxido_carbono,135.99366149169074,1.66,7.7,2.88,0.5,28.1,60.061446716535144,11.82,4,47.4,71.3,0,0.15,Medio,Avanzar con precaución
Zona de escombros,24.76367232904208,35.73483644243141,943.237735971666,0.5333,65.72575586097832,1895.447918301684,98.69166719186072,amoniaco,245.02010322028096,1.99,32.0,1.42,1.5,69.2,37.75898694135759,11.33,24,26.6,43.6,1,0.9,Alto,Enviar alerta y cambiar ruta
Pasillo A,23.318272875827105,22.416188566247065,900.0,0.0,25.434826624557537,1287.6425645671366,168.0620238233443,monoxido_carbono,202.44654841153314,0.8,14.9,0.35,0.48,99.8,15.0,10.73,24,8.4,29.1,0,0.15,Alto,Cambiar ruta o detenerse
Habitación bloqueada,19.96202647902146,27.95238491575862,900.0,0.0,11.549530527134156,1768.1272224121874,23.81226149415009,monoxido_carbono,85.12471298087104,1.61,22.9,1.81,0.73,22.8,60.061446716535144,11.64,24,44.4,71.1,0,0.25,Alto,Cambiar ruta o detenerse
Escalera colapsada,22.96047333735829,42.87059533316059,943.3099244234696,0.0,23.85923253008081,943.9823412530808,155.9023629704717,metano,101.30940956263929,0.37,1.2,2.95,0.1,87.3,60.061446716535144,11.84,24,44.4,38.4,0,0.02,Bajo,Avanzar
Escalera colapsada,24.909735134169463,41.16317446948055,925.808877224696,0.0,24.455969670600307,546.4897258552213,32.87880939408879,amoniaco,459.15137100488647,0.85,14.5,0.4,0.59,38.8,60.061446716535144,11.75,24,44.4,55.6,0,0.35,Alto,Cambiar ruta o detenerse
Sector norte,24.687323272662937,32.52980586409679,944.5979818642012,1.7152,32.28715628332975,1268.2938546561338,89.67573630085855,metano,429.13986142797756,2.27,28.6,3.13,0.2,51.5,75.76195111048638,12.03,44,54.0,51.7,0,0.25,Alto,Cambiar ruta o detenerse
Túnel estrecho,20.98004946007946,30.12302443690975,940.9879329391192,0.0,18.99257688855067,1369.734127139029,43.22404751603543,monoxido_carbono,99.52215291017619,2.28,13.6,2.71,1.14,49.8,60.061446716535144,12.01,24,44.4,83.2,0,0.13,Medio,Avanzar con precaución
Zona de escombros,24.74292965851059,38.70544034126621,945.9969931183036,0.5333,24.928004397919302,938.4550321962489,110.51583537085574,monoxido_carbono,437.83131195475676,1.44,21.1,3.96,0.89,91.9,83.22501275874006,12.35,4,66.0,48.5,0,0.13,Alto,Cambiar ruta o detenerse
Pasillo B,20.1612018513934,35.18955568269471,900.0,1.54065,52.17894533089708,1928.189988655199,102.75034879894656,amoniaco,104.59306504042127,1.76,7.3,0.34,0.9,60.4,57.63653265874406,11.78,4,45.5,62.6,0,0.19,Medio,Avanzar con precaución
Escalera colapsada,23.91185031795763,20.84764986346586,900.0,0.0,9.34319441409568,554.4560058501863,71.50128874213158,amoniaco,313.27316087384855,2.14,14.6,3.95,0.5,55.8,62.73387167542949,12.0,4,49.6,56.4,0,0.11,Medio,Avanzar con precaución
Túnel estrecho,23.641920379366123,41.86379539710244,938.712205282217,0.0,39.85513510497419,867.771481196296,156.07811509789676,monoxido_carbono,40.6402616603469,2.4,32.5,2.7,1.24,85.4,60.061446716535144,11.81,4,47.4,39.1,0,0.01,Alto,Cambiar ruta o detenerse
Entrada,19.798365009418923,28.55304123733398,941.8048761749394,3.4304,31.428573486778905,1971.9859087526163,120.46733105041046,humo,440.1848131295591,1.22,19.8,1.98,0.1,23.9,60.061446716535144,11.66,4,47.4,39.2,0,0.02,Alto,Cambiar ruta o detenerse
Habitación bloqueada,23.45063491759148,35.64900022749453,953.0015341428476,0.0,38.54532127011165,1317.960974854026,131.21089686834014,metano,25.750149732733483,1.4,31.6,4.83,0.57,26.9,60.061446716535144,11.7,4,47.4,55.4,0,0.15,Alto,Cambiar ruta o detenerse
Habitación bloqueada,25.05322454413938,19.07761069834171,944.894114455138,0.0,24.472849618431127,1881.0956104825561,31.365454186341992,gas_desconocido,277.4714446255683,1.04,31.6,0.97,1.02,21.7,67.61649948682538,12.03,24,50.5,64.4,1,0.77,Alto,Enviar alerta y cambiar ruta
Zona de escombros,19.30869874973581,47.83371532085363,900.0,0.0,74.51007767881433,1591.7203433455522,159.55399364573307,amoniaco,389.8557625901925,0.18,33.0,2.8,1.37,75.0,60.061446716535144,11.86,4,47.4,37.0,0,0.02,Alto,Cambiar ruta o detenerse
Sector sur,21.150451207471782,35.97400543425586,946.4248431029018,0.0,25.74348577353724,2396.496774994461,34.23202863350322,sin_gas,58.4173682053406,1.06,31.3,1.74,0.43,62.0,60.061446716535144,11.83,24,44.4,69.9,0,0.35,Medio,Avanzar con precaución
Zona de escombros,23.288722736650616,29.38058903905788,944.2883391660032,0.0,43.480993389473,1655.3712487179494,43.987368736743036,humo,202.24013375009426,1.98,0.1,2.73,0.86,90.1,60.061446716535144,11.59,4,47.4,68.3,0,0.12,Medio,Avanzar con precaución
Punto crítico,22.68441789053103,20.713494794917587,938.2600868376938,0.0,34.03327567065641,431.2248461255914,27.409649236954078,monoxido_carbono,20.975075745025052,2.01,32.7,2.85,0.85,59.9,71.89955776819882,12.13,43,51.1,86.6,1,0.61,Medio,Enviar alerta y avanzar con precaución
Escalera colapsada,24.98778400066893,42.7877563357913,948.161195412966,0.0,5.573311668246652,1141.0424360591014,82.06286139454272,gas_desconocido,341.3762886699796,2.23,4.8,0.63,1.32,37.7,60.061446716535144,11.75,44,41.4,43.7,0,0.08,Alto,Cambiar ruta o detenerse
Escalera colapsada,20.319378240656555,31.622321170847187,938.5152932774369,0.0,16.04598349304244,700.4274326298862,160.3491155566542,amoniaco,153.72479748067596,0.13,1.4,3.37,0.17,84.4,60.061446716535144,11.85,24,44.4,39.7,0,0.03,Medio,Avanzar con precaución
Sector norte,20.86923990586399,43.414116485315446,944.5111107974255,0.0,48.202344080942936,2341.730722955177,49.17831593172542,sin_gas,279.697622319235,1.32,1.9,3.25,0.69,43.5,60.061446716535144,11.64,24,44.4,64.0,0,0.3,Medio,Avanzar con precaución
Escalera colapsada,23.3090306644425,32.20634303547139,952.7849750920976,0.0,37.04266245294166,618.4261539986687,70.40684857401682,metano,466.36613521018086,0.27,12.2,3.89,0.36,94.9,60.061446716535144,12.06,24,44.4,47.5,0,0.06,Medio,Avanzar con precaución
Escalera colapsada,24.18562934278065,20.786243371826146,952.1285274677634,0.47405,17.92659553012615,1214.1839925752838,153.06162351319884,monoxido_carbono,152.9290539974212,0.5,21.7,0.64,0.13,40.0,60.061446716535144,11.8,24,44.4,39.1,0,0.02,Alto,Cambiar ruta o detenerse
Túnel estrecho,19.441419877186178,39.77645492160772,954.005084246318,0.0,59.98231757360338,874.8083066160536,113.11767395780561,humo,24.31373581763885,2.25,14.1,1.63,0.31,33.4,60.061446716535144,11.7,24,44.4,67.4,1,0.69,Medio,Enviar alerta y avanzar con precaución
Sector sur,22.890785643500536,36.132889554268594,952.2133527119648,1.3629,37.371619839805625,2178.11617983314,136.53286888809845,amoniaco,337.8138838493502,1.24,0.9,3.32,1.47,59.5,26.34423763324118,11.15,22,17.8,31.7,0,0.02,Alto,Cambiar ruta o detenerse
Pasillo B,19.17297126238348,35.91033946615973,950.5187216762588,0.0,24.76647709780488,1047.9896449367257,42.4500086513201,metano,393.42056725708375,1.9,16.7,0.86,0.4,24.0,60.061446716535144,11.89,4,47.4,50.5,1,0.71,Alto,Enviar alerta y cambiar ruta
Pasillo B,24.28421460532584,40.01515342470762,945.0820702360256,0.0,22.54089086190328,2482.9763145995544,130.38572608320072,monoxido_carbono,478.934279938788,0.16,15.5,3.45,1.41,22.9,60.061446716535144,11.86,24,44.4,32.1,0,0.12,Alto,Cambiar ruta o detenerse
Punto crítico,21.31045774974988,32.83995276335266,949.7200997664204,0.47405,19.41650845429849,481.09487178572687,44.83185126231018,monoxido_carbono,78.9004385128329,1.04,26.5,0.48,0.39,59.7,60.061446716535144,11.61,24,44.4,71.2,0,0.13,Medio,Avanzar con precaución
Habitación bloqueada,20.72913527853109,38.868135123611495,948.082043640668,0.0,7.238818339680042,669.3812221713883,177.77994688686567,sin_gas,196.0699625580749,1.69,9.8,1.81,1.4,37.2,60.93078236197519,11.95,24,45.1,28.6,1,0.81,Alto,Enviar alerta y cambiar ruta
Pasillo B,21.679387886721976,37.84225451806228,953.0597735298206,0.47405,27.21262900581924,871.7414305011291,102.98007732217903,sin_gas,422.0702300127374,0.33,7.6,4.26,1.02,20.7,60.061446716535144,11.71,24,44.4,45.7,0,0.39,Medio,Avanzar con precaución
Escalera colapsada,22.159410112001577,40.39724997017483,944.1720731971602,0.4148,22.33414989450285,2103.3226844203346,126.73687015754896,sin_gas,403.43569663443975,0.81,9.0,3.92,0.26,43.7,60.061446716535144,11.76,43,41.6,28.3,0,0.21,Alto,Cambiar ruta o detenerse
Sector sur,18.68021685898182,23.508304239466245,947.6069685006034,0.0,21.442584363087843,2244.886139034433,25.72027722476299,sin_gas,312.3978536669312,0.16,10.6,3.29,0.91,58.2,61.887253622200134,11.47,24,45.9,64.3,1,0.82,Medio,Enviar alerta y avanzar con precaución
Túnel estrecho,21.990994211815,47.27803696230253,947.9492306233824,0.0,48.43964468640987,550.047899279787,48.86479650727467,sin_gas,134.68427260134698,1.63,21.0,4.38,0.55,51.5,60.061446716535144,11.69,24,44.4,72.6,1,0.8,Medio,Enviar alerta y avanzar con precaución
Sector sur,20.77202218710401,21.01443060866273,900.0,0.0,44.37502691963254,468.16629770078043,29.454615423762007,sin_gas,142.0176453253888,2.43,16.5,3.6,0.64,30.8,60.061446716535144,11.69,4,47.4,72.0,1,0.65,Medio,Enviar alerta y avanzar con precaución
Pasillo B,20.02572952081748,31.28806496304185,900.0,1.3629,21.30807620502892,1963.5693999196164,73.27987517255154,humo,62.00149731207127,2.07,11.8,2.69,0.72,66.4,60.061446716535144,11.83,43,41.6,68.1,1,0.67,Medio,Enviar alerta y avanzar con precaución
Sector sur,24.58383137036403,35.8829410850482,900.0,0.59255,17.570148640106602,680.0392141825882,54.72377623594473,sin_gas,460.92683689295484,2.44,13.1,4.9,0.69,76.8,60.061446716535144,11.68,24,44.4,61.0,0,0.31,Medio,Avanzar con precaución
Escalera colapsada,18.97776794971212,23.40615869871128,900.0,0.0,24.87608945595824,679.2970328567424,133.2613954353496,sin_gas,86.46575731972267,2.11,13.0,3.54,1.03,74.0,60.061446716535144,11.52,24,44.4,46.4,0,0.19,Medio,Avanzar con precaución
Sector norte,25.69876624317288,28.2894386992404,900.0,0.47405,39.80364786790828,446.96972243830146,24.024071434926455,sin_gas,286.4433005899532,2.14,34.0,3.09,1.18,51.5,60.061446716535144,11.8,24,44.4,68.4,0,0.15,Alto,Cambiar ruta o detenerse
Sector norte,25.03637470225534,35.434557427563746,900.0,0.0,25.47303987465284,504.59654292518593,136.61038947881445,metano,292.17570849105647,1.44,8.2,2.16,0.56,31.0,15.0,10.78,24,8.4,35.3,1,0.76,Alto,Enviar alerta y cambiar ruta
Pasillo B,20.402480796624683,30.218122257571927,950.4422843378204,0.0,22.564139165998927,953.7184630505271,12.998344311752811,monoxido_carbono,184.80272059763442,1.3,28.6,4.53,1.39,60.0,60.061446716535144,11.65,4,47.4,84.4,0,0.35,Medio,Avanzar con precaución
Sector norte,20.484926192312205,21.44747930812936,900.0,0.0,30.372959481525463,536.5115277626933,40.35312153141867,sin_gas,176.25923050272758,1.02,24.8,1.62,1.41,91.2,60.061446716535144,11.77,22,44.7,70.3,0,0.06,Medio,Avanzar con precaución
Sector norte,20.634817291728897,19.31862788161021,900.0,2.48875,32.58945182172575,1174.6460924844787,143.5938735938055,monoxido_carbono,334.2942092791398,2.05,0.2,0.24,0.16,57.5,97.99170211273284,12.29,24,74.8,32.1,0,0.22,Alto,Cambiar ruta o detenerse
Zona de escombros,18.58020203777123,31.451804256512983,900.0,0.0,38.22843847506358,2148.8275655774332,134.9859121938816,amoniaco,194.1488889742695,0.46,34.8,1.14,0.12,35.7,61.07601819827068,11.88,24,45.3,36.8,0,0.28,Alto,Cambiar ruta o detenerse
Túnel estrecho,20.94152868222192,44.67036375855591,900.0,1.3629,18.40283113748477,1085.2725403753445,88.35706993580109,metano,127.55769666900035,0.14,26.5,0.73,0.7,27.4,60.061446716535144,11.73,24,44.4,53.8,0,0.04,Medio,Avanzar con precaución
Sector norte,21.39503271764816,38.89905099970413,900.0,0.0,38.87804120375517,1928.4517414166803,13.746975138571567,monoxido_carbono,199.56585120001546,2.37,23.9,1.73,0.93,95.5,54.027658895907,11.59,24,39.6,69.3,0,0.37,Medio,Avanzar con precaución
Túnel estrecho,22.352894162056693,31.52540118766297,947.87211473724,0.0,38.26231561360631,597.2109261451632,111.73140479212738,monoxido_carbono,403.831038832773,0.01,14.2,4.16,0.49,79.4,60.061446716535144,11.9,24,44.4,46.9,0,0.21,Medio,Avanzar con precaución
Sector norte,19.163828243396843,17.444033265707297,900.0,2.1925,39.79845590797173,1784.687893580935,76.17671819546722,sin_gas,483.2392275655928,2.44,19.4,3.33,0.46,45.0,60.061446716535144,11.68,4,47.4,40.0,0,0.26,Alto,Cambiar ruta o detenerse
Escalera colapsada,21.98230805740188,37.78473724883656,900.0,0.0,26.79583678749057,1065.1690848406136,60.392426284644706,amoniaco,317.9751152269224,1.82,8.9,1.01,1.05,43.6,60.061446716535144,11.8,4,47.4,65.6,0,0.08,Alto,Cambiar ruta o detenerse
Sector sur,23.80797317728886,43.47126978309965,941.6903532771832,0.0,22.695536973002245,1974.48104526378,117.07186144464349,humo,391.0506127420532,0.82,1.2,3.99,0.94,91.6,60.061446716535144,11.74,4,47.4,47.2,0,0.11,Medio,Avanzar con precaución
Habitación bloqueada,21.812978607983126,34.2618017885961,943.87985743377,0.0,50.53823392258887,686.1292295184019,81.4075483853021,monoxido_carbono,266.4124306563051,1.74,29.3,2.62,0.33,34.2,60.061446716535144,12.24,43,41.6,64.1,0,0.06,Alto,Cambiar ruta o detenerse
Escalera colapsada,22.868544995424976,33.89722813769883,940.0046510566712,19.03265,24.833319663859275,2285.555093305412,21.173692579306262,sin_gas,312.4115710467189,2.04,31.4,2.66,1.34,62.8,15.0,10.89,44,5.4,61.9,0,0.11,Alto,Cambiar ruta o detenerse
Sector norte,21.855797097208782,30.981946020377347,900.0,3.4304,69.3037636837112,909.4121260856668,165.29133233966027,humo,494.0433283682799,0.61,5.7,1.94,1.05,77.1,60.061446716535144,11.59,24,44.4,31.8,0,0.2,Medio,Avanzar con precaución
Punto crítico,17.459631242163937,29.781255233317285,945.7354196572154,0.0,67.73788835505894,1141.5893658904706,141.23629240434133,metano,219.20943235095575,1.93,27.5,4.35,0.61,51.7,60.061446716535144,12.02,24,44.4,51.0,0,0.34,Alto,Cambiar ruta o detenerse
Entrada,23.567831779946243,34.17539453364442,943.3728529819606,0.0,71.69843805105937,2395.379492717888,14.866183475846677,sin_gas,33.12734847709997,2.01,25.9,1.73,1.06,23.2,60.061446716535144,11.92,4,47.4,89.7,0,0.22,Alto,Cambiar ruta o detenerse
Punto crítico,23.93921103123298,26.021184726720417,900.0,0.0,41.90059207387768,1614.8129554348038,96.88617728337172,metano,478.5034589096773,0.62,6.2,0.65,0.26,38.2,15.0,10.82,4,11.4,40.4,0,0.11,Alto,Cambiar ruta o detenerse
Entrada,22.746974530635605,40.221098859599714,940.431055154222,0.0,42.90642945232957,1168.1201898223462,19.591073507259953,monoxido_carbono,396.53086045177383,0.1,14.8,1.65,0.76,92.1,60.061446716535144,11.7,24,44.4,57.7,1,0.93,Bajo,Enviar alerta y continuar exploración
